cycle_length,lane1_present_num_vehicles,lane2_present_num_vehicles,lane3_present_num_vehicles,lane4_present_num_vehicles,lane1_upcoming_num_vehicles,lane2_upcoming_num_vehicles,lane3_upcoming_num_vehicles,lane4_upcoming_num_vehicles,ew_present_waiting_times,ns_present_waiting_times,ew_upcoming_waiting_times,ns_upcoming_waiting_times,time_of_day,flow_ratios,ew_present_green_time,ns_present_green_time,ew_upcoming_green_time,ns_upcoming_green_time
120,49,53,45,45,34,58,41,24,50,85.27138004554298,93.79179639847672,73.94727516415368,5,0.5919920626312973,85.27138004554298,93.79179639847672,73.94727516415368,101.67165034272794
120,34,58,41,24,48,22,31,41,17,63.849240134413954,101.33888279774594,69.36015862749281,16,0.4267888701634204,63.849240134413954,101.33888279774594,69.36015862749281,61.332791198482994
120,48,22,31,41,59,31,25,43,56,109.01940480878805,83.6628907741419,121.75536956628103,16,0.3269942602153817,109.01940480878805,83.6628907741419,121.75536956628103,98.16693248742628
120,59,31,25,43,23,10,47,74,28,109.63568414424402,84.36541841403411,90.43991761187914,3,0.5451067313564686,109.63568414424402,84.36541841403411,90.43991761187914,140.2752268411712
120,23,10,47,74,33,73,55,12,54,34.801510269801575,54.791030132499046,40.6547065040219,9,0.9176262557102135,34.801510269801575,54.791030132499046,40.6547065040219,57.029066611616116
120,33,73,55,12,6,26,17,47,23,137.145570094788,187.36048972145804,51.40301887900738,22,0.40442493797162193,137.145570094788,187.36048972145804,51.40301887900738,118.78454720676919
120,6,26,17,47,40,63,57,14,20,35.732513437164144,97.81180988048847,121.34666495981007,22,0.4894549319258257,35.732513437164144,97.81180988048847,121.34666495981007,134.7819418680694
120,40,63,57,14,23,51,67,45,59,45.47596828284333,53.913013168257805,51.39484909175862,7,0.8061784121639344,45.47596828284333,53.913013168257805,51.39484909175862,42.00842907045163
120,23,51,67,45,11,72,61,8,44,254.251555093359,204.5727167063293,239.70840987553882,13,0.26581863371239045,254.251555093359,204.5727167063293,239.70840987553882,282.84679313141646
120,11,72,61,8,30,36,29,8,45,73.17557779506234,87.37421497572834,39.25014245127609,10,0.8600564407985221,73.17557779506234,87.37421497572834,39.25014245127609,43.82022516555141
120,30,36,29,8,42,5,17,28,12,39.24868457214528,48.340855715181604,56.52520118676247,5,0.7762230547329281,39.24868457214528,48.340855715181604,56.52520118676247,38.89836566000705
120,42,5,17,28,7,58,41,25,34,67.34435353447067,47.13012003303731,66.43789873768274,12,0.6398113126050557,67.34435353447067,47.13012003303731,66.43789873768274,93.97362124639123
120,7,58,41,25,70,50,34,14,22,112.63942387166308,163.41944886569192,198.60413515100208,14,0.3675830354581575,112.63942387166308,163.41944886569192,198.60413515100208,145.95389440591973
120,70,50,34,14,47,45,16,50,25,256.5913312524368,195.21623174293387,181.20427685664,22,0.274142848933439,256.5913312524368,195.21623174293387,181.20427685664,191.44687902314405
120,47,45,16,50,66,45,69,74,37,123.80903991217814,135.9341114766495,185.84295565766845,11,0.3853752869311235,123.80903991217814,135.9341114766495,185.84295565766845,201.31276381482348
120,66,45,69,74,28,12,22,48,54,87.96980320637891,95.84726461353691,39.394602212975535,21,0.809196191446566,87.96980320637891,95.84726461353691,39.394602212975535,61.287854080303674
120,28,12,22,48,43,36,66,37,36,31.373433995573865,52.26598712076246,72.32210805989081,20,0.9467956952239853,31.373433995573865,52.26598712076246,72.32210805989081,42.69528604000286
120,43,36,66,37,72,34,28,40,19,84.46147496378497,51.04011274303839,93.65543287037187,21,0.7903105534732937,84.46147496378497,51.04011274303839,93.65543287037187,55.29578677308523
120,72,34,28,40,48,50,64,29,27,82.75683312866695,47.86662618792846,73.67254699126596,9,0.6220936173822837,82.75683312866695,47.86662618792846,73.67254699126596,58.0030003610482
120,48,50,64,29,9,56,21,17,17,67.47875838242703,55.42765540539247,24.633944114503496,11,0.9605461898698633,67.47875838242703,55.42765540539247,24.633944114503496,59.53186079034882
120,9,56,21,17,59,65,64,43,16,25.1378406166678,66.15780034194752,77.48035665837067,3,0.8628538714982843,25.1378406166678,66.15780034194752,77.48035665837067,79.20542926546172
120,59,65,64,43,34,17,13,42,58,91.21607856770868,94.25682122371457,51.63075780028096,22,0.7246698567003693,91.21607856770868,94.25682122371457,51.63075780028096,60.53896445007287
120,34,17,13,42,33,44,56,34,31,149.16829317450265,189.8104238742872,252.62653348113048,23,0.23032375777308234,149.16829317450265,189.8104238742872,252.62653348113048,203.66676489988345
120,33,44,56,34,30,65,19,18,47,96.28909524281005,71.3257493212903,56.215822247579986,7,0.43018680649747765,96.28909524281005,71.3257493212903,56.215822247579986,105.32063782207783
120,30,65,19,18,30,48,32,54,56,69.97900765337303,149.05346696497688,79.11028151184675,19,0.4465680730920072,69.97900765337303,149.05346696497688,79.11028151184675,124.8777278516638
120,30,48,32,54,41,66,13,72,18,67.87416035207859,116.41260361173653,91.63127313168751,2,0.4777962102365777,67.87416035207859,116.41260361173653,91.63127313168751,155.27342444876115
120,41,66,13,72,57,48,60,5,51,82.70506671243102,144.89537048915892,124.54486615240577,6,0.5115085256817762,82.70506671243102,144.89537048915892,124.54486615240577,100.06732140997853
120,57,48,60,5,34,52,40,65,49,65.50863263698983,53.72233774144136,44.725205311731955,22,0.9514954176916983,65.50863263698983,53.72233774144136,44.725205311731955,70.54977895565891
120,34,52,40,65,7,63,60,7,48,52.809709547027985,84.55626349127188,79.84237749510558,2,0.7934979264794888,52.809709547027985,84.55626349127188,79.84237749510558,83.38741141132435
120,7,63,60,7,47,61,24,54,38,81.52332966770713,87.68066263447783,66.7556413714278,0,0.7535479896457311,81.52332966770713,87.68066263447783,66.7556413714278,84.2881672307403
120,47,61,24,54,11,15,59,65,46,59.68007006026448,69.99307942255912,66.46961932422185,18,0.541211967049388,59.68007006026448,69.99307942255912,66.46961932422185,74.5379773274532
120,11,15,59,65,53,29,64,40,59,128.47131591612253,144.70976129661906,143.39420363486215,13,0.4700396866411578,128.47131591612253,144.70976129661906,143.39420363486215,92.26890741301261
120,53,29,64,40,45,65,39,8,57,219.31298942093505,146.2550178591312,159.51329032955155,2,0.2956625526202323,219.31298942093505,146.2550178591312,159.51329032955155,227.82088814711477
120,45,65,39,8,58,50,5,47,56,82.75787053536851,119.63259541118961,109.03844068281222,21,0.5627963788767327,82.75787053536851,119.63259541118961,109.03844068281222,94.2940004067723
120,58,50,5,47,73,58,49,18,51,161.770849858885,145.34789581956923,207.66605064785094,1,0.36427390038053764,161.770849858885,145.34789581956923,207.66605064785094,169.60415239127752
120,73,58,49,18,31,38,73,71,38,144.25338376283744,120.3153576572456,148.36915164569973,3,0.5128083229944076,144.25338376283744,120.3153576572456,148.36915164569973,145.87174863929127
120,31,38,73,71,12,11,44,11,37,226.3873089015242,229.704967253408,146.8228044129042,4,0.3251130084222028,226.3873089015242,229.704967253408,146.8228044129042,41.175529233203655
120,12,11,44,11,36,66,42,12,30,94.09323011202233,27.852969033606698,89.77709537679256,5,0.47519672817081066,94.09323011202233,27.852969033606698,89.77709537679256,143.37869993687312
120,36,66,42,12,68,61,28,48,42,135.7298009093626,179.4412623089477,177.04554598817467,8,0.23438349593915975,135.7298009093626,179.4412623089477,177.04554598817467,175.20912828645143
120,68,61,28,48,14,9,8,68,35,189.56029686585273,180.46287208820954,48.327884486163896,9,0.20481856076439373,189.56029686585273,180.46287208820954,48.327884486163896,188.7218546308502
120,14,9,8,68,17,39,73,11,47,17.976266524508603,76.79782215955292,85.31970941434392,4,0.8959273783051169,17.976266524508603,76.79782215955292,85.31970941434392,47.796299360419724
120,17,39,73,11,67,41,17,52,24,62.04489410705481,36.394513203386914,57.87338561271805,17,0.7130112855134059,62.04489410705481,36.394513203386914,57.87338561271805,52.2048004929756
120,67,41,17,52,39,64,25,66,11,100.53010495797352,82.62300461826621,62.32852475868894,6,0.6701333233063053,100.53010495797352,82.62300461826621,62.32852475868894,101.6042908234009
120,39,64,25,66,65,69,36,29,21,49.989923015625045,84.20620358571617,65.83015205299515,9,0.6110352130623742,49.989923015625045,84.20620358571617,65.83015205299515,78.32318709793799
120,65,69,36,29,58,20,42,72,42,85.28580205098811,92.56921843359834,78.85579198256163,10,0.781383341837093,85.28580205098811,92.56921843359834,78.85579198256163,96.08706264022261
120,58,20,42,72,12,34,36,68,24,50.833222563617944,59.35506603872832,36.27555223532307,16,0.7889324840226555,50.833222563617944,59.35506603872832,36.27555223532307,56.64445061399706
120,12,34,36,68,33,46,61,22,54,24.801437769006537,48.64779081025493,43.697689814089664,7,0.9482010943544987,24.801437769006537,48.64779081025493,43.697689814089664,37.282218879102686
120,33,46,61,22,45,65,52,8,10,154.7240708881962,124.03632257485283,137.67151590228693,6,0.395528400000682,154.7240708881962,124.03632257485283,137.67151590228693,171.22070051204471
120,45,65,52,8,34,52,34,21,42,64.88987125986682,81.73183263782688,45.14150745565043,13,0.8281590478946665,64.88987125986682,81.73183263782688,45.14150745565043,65.04694663264935
120,34,52,34,21,25,66,42,51,13,34.89222290413141,54.11506970446638,45.00497001385624,10,0.9929261921806429,34.89222290413141,54.11506970446638,45.00497001385624,68.72044590283026
120,25,66,42,51,15,68,48,49,37,114.62294189736417,192.75300288030482,146.08716970414312,7,0.22321748762403024,114.62294189736417,192.75300288030482,146.08716970414312,222.92787477930517
120,15,68,48,49,6,61,30,62,23,97.3060919947953,141.08643492569976,67.15187924303204,0,0.49918834058478717,97.3060919947953,141.08643492569976,67.15187924303204,127.5592127887622
120,6,61,30,62,54,72,6,7,58,57.561865028493614,115.84594764364483,104.18365443347075,5,0.5488286940879512,57.561865028493614,115.84594764364483,104.18365443347075,136.39765879005822
120,54,72,6,7,45,50,47,16,54,65.67626784120468,87.25217051366646,59.17528609117627,13,0.8574658653345666,65.67626784120468,87.25217051366646,59.17528609117627,61.27012341678535
120,45,50,47,16,70,32,47,21,21,223.8043763271848,248.16295958996008,344.1699850625392,4,0.21099473229188428,223.8043763271848,248.16295958996008,344.1699850625392,168.8710533482315
120,70,32,47,21,7,7,67,26,15,103.85863312308632,52.32830679813664,101.30610704343233,15,0.6788956257080552,103.85863312308632,52.32830679813664,101.30610704343233,43.36279765503225
120,7,7,67,26,55,41,62,43,29,74.74910135378678,32.18188245871107,69.43811328614125,12,0.9140630480122338,74.74910135378678,32.18188245871107,69.43811328614125,50.51461250330455
120,55,41,62,43,72,52,52,43,57,197.75625286320596,145.06472995151282,233.5959817580729,15,0.31810164676201746,197.75625286320596,145.06472995151282,233.5959817580729,175.14955955381834
120,72,52,52,43,29,23,9,20,30,247.68844426547554,190.18718751611723,108.6685938716224,13,0.2924588934903838,247.68844426547554,190.18718751611723,108.6685938716224,84.07696050060802
120,29,23,9,20,34,21,39,55,25,30.2549554686423,24.516677972700148,40.23249814956776,1,0.9998291509653356,30.2549554686423,24.516677972700148,40.23249814956776,57.02102321007585
120,34,21,39,55,15,44,20,33,21,46.35842063562426,66.21441167176414,26.545808089036548,23,0.8607671477591916,46.35842063562426,66.21441167176414,26.545808089036548,52.44448291643818
120,15,44,20,33,21,54,53,45,29,16.454380742075692,40.25502839936499,41.284262225409435,17,0.7579348123312832,16.454380742075692,40.25502839936499,41.284262225409435,50.502865871237915
120,21,54,53,45,30,33,64,61,54,104.78307524556337,109.24832476719178,128.73254483677573,1,0.5191849860763618,104.78307524556337,109.24832476719178,128.73254483677573,123.92846856220417
120,30,33,64,61,27,55,55,32,42,74.56619847937185,72.79765534961989,65.91552208569118,21,0.8831703793351071,74.56619847937185,72.79765534961989,65.91552208569118,65.57141542249474
120,27,55,55,32,60,46,63,25,59,61.57174493715006,61.70033218400756,70.2335608099359,2,0.9382184044328086,61.57174493715006,61.70033218400756,70.2335608099359,52.5407738061132
120,60,46,63,25,56,33,68,8,11,46.35171205784479,39.3790067704731,66.923269627587,8,0.7859268384523193,46.35171205784479,39.3790067704731,66.923269627587,26.97295931212316
120,56,33,68,8,52,70,17,19,43,91.59593692456721,41.86643413836792,65.45613908507765,17,0.5184758237971934,91.59593692456721,41.86643413836792,65.45613908507765,98.2089293498388
120,52,70,17,19,24,21,30,57,35,79.73093136946484,108.96087725813744,50.43704272990582,23,0.6668296862681709,79.73093136946484,108.96087725813744,50.43704272990582,88.00094998379329
120,24,21,30,57,6,35,74,50,42,109.69868730776614,209.92244025014398,275.90621737166373,19,0.27881381037847186,109.69868730776614,209.92244025014398,275.90621737166373,193.12645638152676
120,6,35,74,50,35,56,7,11,51,229.2543093256559,164.64130284848272,115.45707630996408,12,0.32641638008609963,229.2543093256559,164.64130284848272,115.45707630996408,177.33287168356213
120,35,56,7,11,31,43,16,22,39,32.86004959033773,49.45531841101184,26.327227586285993,9,0.8264298743137126,32.86004959033773,49.45531841101184,26.327227586285993,34.79732537306782
120,31,43,16,22,6,64,45,25,10,139.23202118484312,199.39634012208907,211.35500904861868,1,0.22345237772248963,139.23202118484312,199.39634012208907,211.35500904861868,296.9822458017845
120,6,64,45,25,8,55,69,12,55,190.75385201393757,276.920948798297,302.1186205279525,20,0.23935679784190775,190.75385201393757,276.920948798297,302.1186205279525,244.8884168212102
120,8,55,69,12,17,20,67,63,17,80.14259400901214,69.79757647511617,78.37788196192484,18,0.6064187932687621,80.14259400901214,69.79757647511617,78.37788196192484,79.22854877284796
120,17,20,67,63,39,18,54,24,10,128.73050059076985,129.90024708993255,111.78902880695529,8,0.336423421006966,128.73050059076985,129.90024708993255,111.78902880695529,55.4551216880673
120,39,18,54,24,70,46,51,71,55,94.93865454474387,39.38139082362095,92.0268750048147,7,0.43496326212063763,94.93865454474387,39.38139082362095,92.0268750048147,104.47289113696108
120,70,46,51,71,10,55,12,59,19,135.80783310929965,143.5747652377546,30.29722393776767,21,0.5190651398296335,135.80783310929965,143.5747652377546,30.29722393776767,115.1807491032981
120,10,55,12,59,35,28,35,66,41,21.47362589802699,96.57317529353404,61.480900967255415,12,0.6178043205217897,21.47362589802699,96.57317529353404,61.480900967255415,109.90398748751122
120,35,28,35,66,14,47,15,22,49,84.45028649543407,158.85162600187596,43.0855612267084,5,0.4268277770218384,84.45028649543407,158.85162600187596,43.0855612267084,112.26894849806118
120,14,47,15,22,25,23,21,60,11,15.206491298372539,60.16633536299937,35.02998532949966,8,0.5868371752739916,15.206491298372539,60.16633536299937,35.02998532949966,62.50059630338657
120,25,23,21,60,27,65,31,26,40,52.347633966574655,123.45170321810791,68.60365127945796,13,0.4965476633241053,52.347633966574655,123.45170321810791,68.60365127945796,134.334030877067
120,27,65,31,26,7,67,31,12,13,117.7084844711324,251.33063359851164,129.62501615105796,1,0.2648248876624134,117.7084844711324,251.33063359851164,129.62501615105796,259.47862047096805
120,7,67,31,12,36,30,60,15,21,35.73718123685726,76.75592818666341,70.9742762226053,6,0.893701906428205,35.73718123685726,76.75592818666341,70.9742762226053,37.11695371776633
120,36,30,60,15,24,39,73,16,40,143.1456767315943,77.73012220237686,175.6137461335586,11,0.42509272256420083,143.1456767315943,77.73012220237686,175.6137461335586,100.52537718221424
120,24,39,73,16,33,71,51,52,50,108.68203241193042,62.16148879957304,77.2900422894095,10,0.6874986129178466,108.68203241193042,62.16148879957304,77.2900422894095,107.13743774799184
120,33,71,51,52,56,60,23,67,32,52.51386038188616,65.80684749972312,58.72213187599663,18,0.6558401722175078,52.51386038188616,65.80684749972312,58.72213187599663,79.32666760897278
120,56,60,23,67,50,44,61,31,42,104.16679705496912,119.38594362110997,114.90951935006484,18,0.3593334258797308,104.16679705496912,119.38594362110997,114.90951935006484,92.67721373874517
120,50,44,61,31,38,33,35,39,17,273.21211710762054,210.11852639202536,180.17413041943044,14,0.2239665363443206,273.21211710762054,210.11852639202536,180.17413041943044,183.1418633602699
120,38,33,35,39,65,10,20,6,58,45.8114210369285,46.331240010799355,75.7176769321282,19,0.8855451318495873,45.8114210369285,46.331240010799355,75.7176769321282,15.078363066850752
120,65,10,20,6,74,56,49,12,25,109.91805187310761,22.214064420287322,124.82510073809074,12,0.5981518843818137,109.91805187310761,22.214064420287322,124.82510073809074,99.8629612660434
120,74,56,49,12,15,5,31,24,24,140.4092133118418,112.36797344212104,63.93577181625601,14,0.5315740118021715,140.4092133118418,112.36797344212104,63.93577181625601,48.34572263789663
120,15,5,31,24,67,56,65,12,50,40.7560941217998,31.655425961676926,84.26529730326405,20,0.8103284120250793,40.7560941217998,31.655425961676926,84.26529730326405,73.32104779486606
120,67,56,65,12,25,28,30,67,49,298.2203027405189,262.1220144425343,145.54056463579187,4,0.22652713737382726,298.2203027405189,262.1220144425343,145.54056463579187,303.0473309723085
120,25,28,30,67,7,38,33,72,35,38.68797818197804,84.42921684884985,44.85323684261833,0,0.8121722269747005,38.68797818197804,84.42921684884985,44.85323684261833,90.8938094788782
120,7,38,33,72,14,11,48,35,23,63.75296638321596,139.7759386098138,98.04765712425937,15,0.5271315706989788,63.75296638321596,139.7759386098138,98.04765712425937,71.2994684141693
120,14,11,48,35,31,15,33,36,21,75.8980859557711,58.371633640538306,54.376640776619546,21,0.6412989642562664,75.8980859557711,58.371633640538306,54.376640776619546,58.85489650565929
120,31,15,33,36,16,40,6,17,36,42.94962616338723,47.03798257731906,22.303233026265822,10,0.8019513924372335,42.94962616338723,47.03798257731906,22.303233026265822,50.993496394812965
120,16,40,6,17,11,24,10,30,56,27.90006794615227,64.14517326268829,20.463555376114098,14,0.6374484736186832,27.90006794615227,64.14517326268829,20.463555376114098,48.08580516784121
120,11,24,10,30,21,67,13,33,40,46.10271013670808,122.5852540614938,90.32534569133557,12,0.24941777876920881,46.10271013670808,122.5852540614938,90.32534569133557,273.1418653899706
120,21,67,13,33,69,67,19,22,13,27.474009905625586,86.9550654322772,92.48378581866935,14,0.7828807129837749,27.474009905625586,86.9550654322772,92.48378581866935,90.20555422792938
120,69,67,19,22,68,73,62,73,39,49.1818181270576,51.955711760783444,55.06511655173991,17,0.8290733071974283,49.1818181270576,51.955711760783444,55.06511655173991,60.02323278106285
120,68,73,62,73,30,34,6,16,13,120.04993949962137,134.18184379075106,59.385536086429326,14,0.5695145264308583,120.04993949962137,134.18184379075106,59.385536086429326,62.66924655413215
120,30,34,6,16,19,34,7,6,40,56.42201304591115,64.4993821043282,37.69224403429347,1,0.5512475250537239,56.42201304591115,64.4993821043282,37.69224403429347,63.56289365374732
120,19,34,7,6,37,26,56,46,43,31.60826740069712,56.84007213514797,98.7443716081763,8,0.40154044770843034,31.60826740069712,56.84007213514797,98.7443716081763,81.601437274956
120,37,26,56,46,66,65,59,11,13,56.721035117980406,41.097978522097726,56.22996073230293,16,0.7153302059449087,56.721035117980406,41.097978522097726,56.22996073230293,57.313145374571526
120,66,65,59,11,51,25,57,51,29,49.03436944549061,53.44999586484828,38.00744206715987,17,0.9055908111913036,49.03436944549061,53.44999586484828,38.00744206715987,35.31525144680848
120,51,25,57,51,39,41,44,58,27,47.941724974199,46.04259380848105,44.42919830784383,9,0.7247749926919873,47.941724974199,46.04259380848105,44.42919830784383,59.731448179047064
120,39,41,44,58,69,31,43,19,56,42.51475123787216,46.17109105178352,63.08151746948221,8,0.8170599112075771,42.51475123787216,46.17109105178352,63.08151746948221,28.659996149533928
120,69,31,43,19,29,39,47,62,17,80.16357975163027,39.64181626729947,56.007282818098645,19,0.8699645157370635,80.16357975163027,39.64181626729947,56.007282818098645,74.06763870034084
120,29,39,47,62,61,42,17,37,51,125.93699249331719,169.06266950946727,168.59369820084248,19,0.3809153546111887,125.93699249331719,169.06266950946727,168.59369820084248,118.69040160619791
120,61,42,17,37,36,64,41,71,11,117.4791415663384,86.38254635350073,82.9108454196402,20,0.5216834672936717,117.4791415663384,86.38254635350073,82.9108454196402,140.24339556950704
120,36,64,41,71,67,74,59,67,18,75.61285315467009,133.161437145089,128.7498075002519,19,0.5487676921549502,75.61285315467009,133.161437145089,128.7498075002519,141.28507899563667
120,67,74,59,67,16,36,36,52,25,61.80288006569683,82.22995164146508,42.93712450358547,8,0.6471202919048635,61.80288006569683,82.22995164146508,42.93712450358547,50.59298408887598
120,16,36,36,52,67,31,18,70,31,151.96005725563597,224.85697445425598,291.1726775040352,3,0.23934569706874476,151.96005725563597,224.85697445425598,291.1726775040352,307.02263409449387
120,67,31,18,70,5,7,69,69,21,100.94179827487088,109.41165527554895,108.34422576327134,14,0.6707257368181222,100.94179827487088,109.41165527554895,108.34422576327134,108.29085428765747
120,5,7,69,69,55,53,31,40,14,255.48442058670543,267.5586416160407,216.46696298324838,19,0.27081718670674637,255.48442058670543,267.5586416160407,216.46696298324838,206.5273233824289
120,55,53,31,40,74,34,28,21,48,67.46905086673738,66.07635610582923,90.85126806235628,22,0.8452559130244734,67.46905086673738,66.07635610582923,90.85126806235628,44.767067575282724
120,74,34,28,21,12,26,26,6,24,50.07088776556032,24.66199791340857,20.86928849955967,9,0.9704175901824841,50.07088776556032,24.66199791340857,20.86928849955967,19.612372621858956
120,12,26,26,6,72,23,49,37,54,43.25480412233622,35.89525272982107,128.04387919624315,9,0.4318072047166355,43.25480412233622,35.89525272982107,128.04387919624315,55.999771653960565
120,72,23,49,37,9,35,12,10,17,119.80083385028637,67.11755353224481,23.18101665165997,15,0.6052920998487533,119.80083385028637,67.11755353224481,23.18101665165997,58.98237284313887
120,9,35,12,10,43,24,71,47,33,15.62705374963646,41.54775945725483,84.77495599154511,0,0.8585500360054148,15.62705374963646,41.54775945725483,84.77495599154511,58.98220831898672
120,43,24,71,47,27,23,68,15,28,116.74930886338191,63.83833722533795,110.98830022485075,18,0.45172320483784234,116.74930886338191,63.83833722533795,110.98830022485075,40.796417718558104
120,27,23,68,15,72,6,51,9,46,210.74690964321798,81.04144727324935,224.76056492706974,3,0.3262221546790509,210.74690964321798,81.04144727324935,224.76056492706974,38.826589816779396
120,72,6,51,9,56,44,25,34,27,54.41702688654255,10.411434036581511,44.097083770101,7,0.7912500189614995,54.41702688654255,10.411434036581511,44.097083770101,37.13370366192089
120,56,44,25,34,8,43,36,14,30,46.42087427547077,36.20263944586384,34.541710850340884,16,0.7586892969246302,46.42087427547077,36.20263944586384,34.541710850340884,34.357822311863266
120,8,43,36,14,51,58,49,28,58,57.78169903777515,68.4422254692313,81.17118491030969,2,0.655956368537737,57.78169903777515,68.4422254692313,81.17118491030969,92.479074361931
120,51,58,49,28,25,31,48,63,48,55.77243481087,63.486684858787825,53.40721406493469,2,0.9555494363471155,55.77243481087,63.486684858787825,53.40721406493469,68.60101546961556
120,25,31,48,63,60,16,45,71,23,50.937477857991325,67.89293858151319,65.62899425156482,11,0.9640978427730413,50.937477857991325,67.89293858151319,65.62899425156482,76.92542737752375
120,60,16,45,71,70,21,56,65,24,38.9466641021476,50.74068603069203,52.26309470488405,7,0.8892395443048302,38.9466641021476,50.74068603069203,52.26309470488405,43.409755593921275
120,70,21,56,65,63,14,15,30,58,164.03584441825865,157.82793346643882,152.91365664975473,20,0.4344160683348748,164.03584441825865,157.82793346643882,152.91365664975473,76.70390186888429
120,63,14,15,30,11,23,22,43,12,166.26185101942062,87.19968827450467,62.21015461098323,4,0.3802927446018606,166.26185101942062,87.19968827450467,62.21015461098323,116.1812949342807
120,11,23,22,43,53,34,15,7,54,28.028331289900002,50.906791358390464,63.56359222086044,14,0.8685925554350586,28.028331289900002,50.906791358390464,63.56359222086044,42.321964331797574
120,53,34,15,7,20,34,31,42,20,55.61360148707679,34.376697775209955,32.03602059716226,7,0.7210887130789168,55.61360148707679,34.376697775209955,32.03602059716226,45.04037779035455
120,20,34,31,42,21,29,47,46,12,60.5728198177516,84.28213880848652,95.14064021249933,12,0.5169008243101516,60.5728198177516,84.28213880848652,95.14064021249933,93.74895819180477
120,21,29,47,46,38,70,69,52,39,90.99800799482767,91.703269926594,135.31521778660863,21,0.5278051812538017,90.99800799482767,91.703269926594,135.31521778660863,139.39045364758442
120,38,70,69,52,37,39,58,17,15,78.92228694825005,83.25133299056473,69.87260495385436,5,0.882665746310811,78.92228694825005,83.25133299056473,69.87260495385436,47.67796634887753
120,37,39,58,17,30,55,33,60,15,176.18975835288737,126.77760129286173,106.15805292059625,22,0.33059781057915166,176.18975835288737,126.77760129286173,106.15805292059625,186.7973078386719
120,30,55,33,60,70,31,25,63,40,21.94321098561621,43.78512719340294,55.71983500386442,9,0.9551787278369956,21.94321098561621,43.78512719340294,55.71983500386442,47.0079641810529
120,70,31,25,63,67,14,33,67,31,100.61984247532978,94.1938503515633,99.53368460110809,0,0.7065722348093093,100.61984247532978,94.1938503515633,99.53368460110809,99.80067631358534
120,67,14,33,67,45,47,13,47,30,55.479214731412696,61.77550342087392,37.57909725839822,8,0.8330861866995396,55.479214731412696,61.77550342087392,37.57909725839822,43.63586849152406
120,45,47,13,47,62,59,65,61,47,92.9491788403295,99.27326795302727,135.82914394479397,4,0.4966932435370883,92.9491788403295,99.27326795302727,135.82914394479397,129.6036774030197
120,62,59,65,61,14,10,66,25,47,99.43490066187147,96.0821902696191,103.3826240316889,23,0.669517088206979,99.43490066187147,96.0821902696191,103.3826240316889,42.50947760999655
120,14,10,66,25,19,10,9,58,15,83.25078425564078,35.412836279312636,25.520867584528887,11,0.7999923951691092,83.25078425564078,35.412836279312636,25.520867584528887,73.77673257357743
120,19,10,9,58,46,52,19,57,38,36.56495550247978,107.6475856247991,89.30806102408573,12,0.5481039777662724,36.56495550247978,107.6475856247991,89.30806102408573,108.46026955864365
120,46,52,19,57,61,6,61,49,55,80.67000035510068,100.58654393603197,108.35802331986991,5,0.5903490732849928,80.67000035510068,100.58654393603197,108.35802331986991,88.4196406746877
120,61,6,61,49,21,55,9,40,20,92.63784213359504,78.24261775497742,35.4595847370193,15,0.6656638630913045,92.63784213359504,78.24261775497742,35.4595847370193,84.39726312779732
120,21,55,9,40,64,65,24,67,57,86.60690638546416,223.69367156691746,266.4438268483319,11,0.25072559274520323,86.60690638546416,223.69367156691746,266.4438268483319,280.54660695318324
120,64,65,24,67,13,23,8,5,31,73.41576415101343,78.90526005314285,18.542996345831746,21,0.8905492170863878,73.41576415101343,78.90526005314285,18.542996345831746,26.75390880906204
120,13,23,8,5,40,6,60,71,48,16.952091950351807,26.5936134327554,68.49318198095379,3,0.8933423486020315,16.952091950351807,26.5936134327554,68.49318198095379,82.90146898173832
120,40,6,60,71,40,55,38,37,15,141.88192661404145,174.10020949065114,102.7929615505602,2,0.42513413824558743,141.88192661404145,174.10020949065114,102.7929615505602,134.51058080706602
120,40,55,38,37,52,30,44,36,39,46.20473768902278,63.16050120685745,60.68918405607248,1,0.9038580294177601,46.20473768902278,63.16050120685745,60.68918405607248,42.86372312292412
120,52,30,44,36,55,74,73,62,52,49.211160741592074,29.67442244717406,64.63825283061713,9,0.7961558461270006,49.211160741592074,29.67442244717406,64.63825283061713,60.515598262393574
120,55,74,73,62,74,24,72,30,34,126.15590472359088,132.4685753669429,132.7842088991105,11,0.5865531262829886,126.15590472359088,132.4685753669429,132.7842088991105,57.785472660129855
120,74,24,72,30,72,27,26,65,45,156.99333712550973,70.58345217742807,154.09025737963762,3,0.47821121978247016,156.99333712550973,70.58345217742807,154.09025737963762,143.62771439814583
120,72,27,26,65,26,58,18,21,10,139.0939660081311,132.07425094663603,56.65153360582359,14,0.5195031362027397,139.0939660081311,132.07425094663603,56.65153360582359,114.47771596461901
120,26,58,18,21,10,19,72,73,31,42.98194326482004,94.574201369378,119.46332218643208,13,0.6275351323450151,42.98194326482004,94.574201369378,119.46332218643208,122.30131450670095
120,10,19,72,73,30,10,12,33,18,136.7448117063167,144.56878578755362,63.830444167009645,12,0.530016561513273,136.7448117063167,144.56878578755362,63.830444167009645,65.45372757374564
120,30,10,12,33,7,39,71,67,54,42.51270216821094,41.4622288970066,100.04879905431191,16,0.5361906592873218,42.51270216821094,41.4622288970066,100.04879905431191,99.55074761983262
